MSA name,Output
4000.ID_987_left__REDUCED__28619-28670___28648-28714__DOTS_1,no significant pairs
4001.ID_988_left__REDUCED__6121-6168___6200-6279__DOTS_1,no significant pairs
4002.ID_989_left__REDUCED__8967-9057___9501-9537__DOTS_1,no significant pairs
4003.ID_98:binLong:12_left_left__REDUCED__10066-10158___10757-10830__DOTS_1,no significant pairs
4004.ID_98:binLong:2_left_left__REDUCED__8966-9073___9487-9541__DOTS_1,no significant pairs
4005.ID_98:binLong:4_left_left__REDUCED__755-838___1553-1629__DOTS_1,no significant pairs
4006.ID_98:binLong:7_left_left__REDUCED__18599-18663___20937-21007__DOTS_1,no significant pairs
4007.ID_98:binLong:9_left_left__REDUCED__13596-13661___14505-14575__DOTS_1,no significant pairs
4008.ID_98:binShort:1_left_left__REDUCED__473-548___532-581__DOTS_1,no significant pairs
4009.ID_98:binShort:2_left_left__REDUCED__4753-4785___4773-4829__DOTS_1,no significant pairs
401.ID_1210_left__REDUCED__5704-5752___7498-7550__DOTS_1,no significant pairs
4010.ID_98:binShort:3_left_left__REDUCED__25119-25190___25162-25213__DOTS_1,no significant pairs
4011.ID_99_left__REDUCED__29650-29707___29789-29875__DOTS_1,no significant pairs
4012.ID_990_left__REDUCED__3136-3280___3190-3280__DOTS_1,no significant pairs
4013.ID_991_left__REDUCED__11843-11901___11901-11971__DOTS_1,no significant pairs
4014.ID_992_left__REDUCED__28508-28570___28589-28655__DOTS_1,no significant pairs
4015.ID_993_left__REDUCED__13875-13929___14302-14367__DOTS_1,no significant pairs
4016.ID_993:binLong:56_left_left__REDUCED__5939-5981___7358-7385__DOTS_1,no significant pairs
4017.ID_994_left__REDUCED__3249-3287___3452-3513__DOTS_1,no significant pairs
4018.ID_994:binLong:61_left_left__REDUCED__29599-29636___29838-29887__DOTS_1,no significant pairs
4019.ID_995_left__REDUCED__11321-11374___11355-11404__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
402.ID_1211_left__REDUCED__636-711___677-736__DOTS_1,no significant pairs
4020.ID_996_left__REDUCED__19645-19701___19658-19739__DOTS_1,no significant pairs
4021.ID_997_left__REDUCED__702-793___1543-1647__DOTS_1,no significant pairs
4022.ID_997:binLong:69_left_left__REDUCED__17550-17637___18129-18182__DOTS_1,no significant pairs
4023.ID_998_left__REDUCED__14961-15019___15033-15117__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
4024.ID_999_left__REDUCED__17445-17489___17495-17554__DOTS_1,no significant pairs
4025.ID_99:binLong:21_left_left__REDUCED__26431-26491___26968-27034__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
4026.ID_99:binLong:3_left_left__REDUCED__6094-6140___6397-6449__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
4027.ID_99:binLong:6_left_left__REDUCED__10383-10450___10576-10654__DOTS_1,no significant pairs
4028.ID_99:binShort:1_left_left__REDUCED__17675-17714___17697-17750__DOTS_1,no significant pairs
4029.ID_99:binShort:3_left_left__REDUCED__17991-18064___18026-18091__DOTS_1,no significant pairs
403.ID_1212_left__REDUCED__23973-24002___24047-24099__DOTS_1,no significant pairs
4030.ID_99:binShort:4_left_left__REDUCED__3543-3609___3586-3635__DOTS_1,no significant pairs
4031.ID_9:binLong:16_left_left__REDUCED__10385-10461___10522-10610__DOTS_1,no significant pairs
4032.ID_9:binLong:18_left_left__REDUCED__16603-16679___16984-17033__DOTS_1,no significant pairs
4033.ID_9:binLong:2_left_left__REDUCED__15425-15512___17398-17474__DOTS_1,no significant pairs
4034.ID_9:binLong:20_left_left__REDUCED__16097-16141___16560-16617__DOTS_1,no significant pairs
4035.ID_9:binLong:23_left_left__REDUCED__15431-15530___17426-17474__DOTS_1,no significant pairs
4036.ID_9:binLong:3_left_left__REDUCED__15433-15516___17424-17470__DOTS_1,no significant pairs
4037.ID_9:binLong:4_left_left__REDUCED__13837-13929___14296-14367__DOTS_1,no significant pairs
4038.ID_9:binLong:9_left_left__REDUCED__5836-5894___7485-7542__DOTS_1,no significant pairs
4039.ID_9:binShort:2_left_left__REDUCED__6477-6528___6508-6577__DOTS_1,no significant pairs
404.ID_1213_left__REDUCED__2103-2151___5635-5689__DOTS_1,no significant pairs
4040.ID_9:binShort:3_left_left__REDUCED__17478-17542___17521-17580__DOTS_1,no significant pairs
405.ID_1214_left__REDUCED__4420-4484___4588-4674__DOTS_1,no significant pairs
406.ID_1215_left__REDUCED__4144-4200___4849-4935__DOTS_1,no significant pairs
407.ID_1216_left__REDUCED__7684-7756___7774-7816__DOTS_1,no significant pairs
408.ID_1217_left__REDUCED__8947-9001___9234-9293__DOTS_1,no significant pairs
409.ID_1218_left__REDUCED__2100-2184___2174-2266__DOTS_1,no significant pairs
41.ID_1020_left__REDUCED__16631-16700___16677-16724__DOTS_1,no significant pairs
410.ID_1219_left__REDUCED__19833-19907___20073-20129__DOTS_1,no significant pairs
411.ID_121:binLong:9_left_left__REDUCED__2239-2346___2353-2415__DOTS_1,no significant pairs
412.ID_121:binShort:1_left_left__REDUCED__15837-15892___15867-15917__DOTS_1,no significant pairs
413.ID_121:binShort:2_left_left__REDUCED__13313-13366___13330-13409__DOTS_1,no significant pairs
414.ID_122_left__REDUCED__5883-5941___7375-7513__DOTS_1,no significant pairs
415.ID_1220_left__REDUCED__16968-17035___17310-17435__DOTS_1,no significant pairs
416.ID_1221_left__REDUCED__2728-2806___4307-4364__DOTS_1,no significant pairs
417.ID_1222_left__REDUCED__4324-4400___4821-4886__DOTS_1,no significant pairs
418.ID_1223_left__REDUCED__1313-1370___1354-1401__DOTS_1,no significant pairs
419.ID_1224_left__REDUCED__14772-14835___14801-14877__DOTS_1,no significant pairs
42.ID_1021_left__REDUCED__2663-2732___2795-2854__DOTS_1,no significant pairs
420.ID_1225_left__REDUCED__8912-8948___10159-10207__DOTS_1,no significant pairs
421.ID_1226_left__REDUCED__7940-7986___8049-8125__DOTS_1,no significant pairs
422.ID_1227_left__REDUCED__19065-19143___19524-19566__DOTS_1,no significant pairs
423.ID_1228_left__REDUCED__28320-28374___28928-29053__DOTS_1,no significant pairs
424.ID_1229_left__REDUCED__3117-3175___3205-3269__DOTS_1,no significant pairs
425.ID_122:binLong:12_left_left__REDUCED__16666-16755___16977-17027__DOTS_1,no significant pairs
426.ID_122:binLong:2_left_left__REDUCED__16420-16495___17416-17481__DOTS_1,no significant pairs
427.ID_122:binLong:24_left_left__REDUCED__30-91___3868-3981__DOTS_1,no significant pairs
428.ID_122:binShort:1_left_left__REDUCED__3865-3895___3887-3950__DOTS_1,no significant pairs
429.ID_122:binShort:3_left_left__REDUCED__8555-8612___8599-8666__DOTS_1,no significant pairs
43.ID_1022_left__REDUCED__18929-18980___19042-19106__DOTS_1,no significant pairs
430.ID_123_left__REDUCED__6552-6615___7267-7303__DOTS_1,no significant pairs
431.ID_1230_left__REDUCED__7994-8032___8021-8084__DOTS_1,no significant pairs
432.ID_1230:binLong:51_left_left__REDUCED__7999-8042___8068-8105__DOTS_1,no significant pairs
433.ID_1231_left__REDUCED__10616-10668___10637-10713__DOTS_1,no significant pairs
434.ID_1232_left__REDUCED__663-741___1615-1657__DOTS_1,no significant pairs
435.ID_1233_left__REDUCED__10293-10350___10319-10377__DOTS_1,no significant pairs
436.ID_1234_left__REDUCED__8821-8871___8874-8928__DOTS_1,no significant pairs
437.ID_1235_left__REDUCED__6116-6175___6245-6288__DOTS_1,no significant pairs
438.ID_1236_left__REDUCED__15156-15191___15223-15290__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
439.ID_1237_left__REDUCED__2272-2345___2374-2421__DOTS_1,no significant pairs
44.ID_1023_left__REDUCED__2008-2055___2104-2151__DOTS_1,no significant pairs
440.ID_1238_left__REDUCED__8256-8311___8289-8348__DOTS_1,no significant pairs
441.ID_1239_left__REDUCED__28464-28527___28714-28768__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
442.ID_123:binLong:10_left_left__REDUCED__6072-6103___6298-6359__DOTS_1,no significant pairs
443.ID_123:binLong:12_left_left__REDUCED__31-89___3898-3994__DOTS_1,no significant pairs
444.ID_123:binLong:4_left_left__REDUCED__2678-2732___3754-3805__DOTS_1,no significant pairs
445.ID_123:binShort:1_left_left__REDUCED__20631-20685___20667-20712__DOTS_1,no significant pairs
446.ID_123:binShort:3_left_left__REDUCED__435-533___504-561__DOTS_1,no significant pairs
447.ID_123:binShort:4_left_left__REDUCED__26952-27041___26995-27085__DOTS_1,no significant pairs
448.ID_124_left__REDUCED__2794-2860___3630-3696__DOTS_1,no significant pairs
449.ID_1240_left__REDUCED__28437-28480___28761-28812__DOTS_1,no significant pairs
45.ID_1024_left__REDUCED__5686-5760___5770-5811__DOTS_1,no significant pairs
450.ID_1241_left__REDUCED__28263-28303___29121-29184__DOTS_1,no significant pairs
451.ID_1242_left__REDUCED__8904-8946___10125-10185__DOTS_1,no significant pairs
452.ID_1243_left__REDUCED__4453-4526___4557-4649__DOTS_1,no significant pairs
453.ID_1244_left__REDUCED__12447-12517___12591-12639__DOTS_1,no significant pairs
454.ID_1245_left__REDUCED__770-834___808-867__DOTS_1,no significant pairs
455.ID_1246_left__REDUCED__4326-4402___4825-4887__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
456.ID_1247_left__REDUCED__825-882___1440-1530__DOTS_1,no significant pairs
457.ID_1248_left__REDUCED__22896-22938___23034-23091__DOTS_1,no significant pairs
458.ID_1249_left__REDUCED__28310-28379___29086-29128__DOTS_1,no significant pairs
459.ID_124:binLong:10_left_left__REDUCED__3753-3794___3916-3983__DOTS_1,no significant pairs
46.ID_1025_left__REDUCED__58-128___29827-29886__DOTS_1,no significant pairs
460.ID_124:binLong:24_left_left__REDUCED__11828-11922___12162-12277__DOTS_1,no significant pairs
461.ID_124:binLong:6_left_left__REDUCED__23644-23732___24955-25005__DOTS_1,no significant pairs
462.ID_124:binShort:3_left_left__REDUCED__28427-28619___28501-28625__DOTS_1,no significant pairs
463.ID_124:binShort:4_left_left__REDUCED__10297-10358___10328-10371__DOTS_1,no significant pairs
464.ID_125_left__REDUCED__5688-5755___5750-5804__DOTS_1,no significant pairs
465.ID_1250_left__REDUCED__2102-2160___2214-2259__DOTS_1,no significant pairs
466.ID_1251_left__REDUCED__11220-11264___12269-12334__DOTS_1,no significant pairs
467.ID_1251:binLong:58_left_left__REDUCED__8123-8185___8209-8243__DOTS_1,no significant pairs
468.ID_1252_left__REDUCED__22882-22935___23035-23096__DOTS_1,no significant pairs
469.ID_1253_left__REDUCED__22884-22942___23034-23088__DOTS_1,no significant pairs
47.ID_1026_left__REDUCED__16932-17013___17385-17461__DOTS_1,no significant pairs
470.ID_1254_left__REDUCED__3108-3169___3613-3663__DOTS_1,no significant pairs
471.ID_1255_left__REDUCED__11844-11894___11918-11968__DOTS_1,no significant pairs
472.ID_1256_left__REDUCED__26752-26786___26813-26850__DOTS_1,no significant pairs
473.ID_1257_left__REDUCED__15157-15209___15214-15252__DOTS_1,no significant pairs
474.ID_1258_left__REDUCED__5275-5349___5514-5565__DOTS_1,no significant pairs
475.ID_1259_left__REDUCED__1159-1223___1256-1318__DOTS_1,no significant pairs
476.ID_125:binLong:18_left_left__REDUCED__18761-18813___18878-18954__DOTS_1,no significant pairs
477.ID_125:binLong:21_left_left__REDUCED__28261-28338___29104-29172__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
478.ID_125:binLong:23_left_left__REDUCED__5674-5721___8777-8843__DOTS_1,no significant pairs
479.ID_125:binLong:4_left_left__REDUCED__32-101___3886-3975__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
48.ID_1027_left__REDUCED__12783-12842___12823-12883__DOTS_1,no significant pairs
480.ID_125:binLong:58_left_left__REDUCED__29223-29262___29305-29367__DOTS_1,no significant pairs
481.ID_125:binLong:9_left_left__REDUCED__15729-15783___16005-16080__DOTS_1,no significant pairs
482.ID_125:binShort:1_left_left__REDUCED__10778-10827___10808-10854__DOTS_1,no significant pairs
483.ID_125:binShort:2_left_left__REDUCED__12913-12992___12935-13017__DOTS_1,no significant pairs
484.ID_125:binShort:3_left_left__REDUCED__27041-27100___27090-27133__DOTS_1,no significant pairs
485.ID_125:binShort:4_left_left__REDUCED__25610-25665___25652-25695__DOTS_1,no significant pairs
486.ID_126_left__REDUCED__5933-6009___6549-6594__DOTS_1,no significant pairs
487.ID_1260_left__REDUCED__28448-28525___28719-28813__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
488.ID_1261_left__REDUCED__13927-13972___14289-14342__DOTS_1,no significant pairs
489.ID_1262_left__REDUCED__14901-14972___16029-16101__DOTS_1,no significant pairs
49.ID_1028_left__REDUCED__7773-7859___8186-8262__DOTS_1,no significant pairs
490.ID_1262:binLong:28_left_left__REDUCED__12681-12711___12721-12777__DOTS_1,no significant pairs
491.ID_1263_left__REDUCED__20435-20467___20497-20551__DOTS_1,no significant pairs
492.ID_1264_left__REDUCED__10334-10384___10389-10434__DOTS_1,no significant pairs
493.ID_1265_left__REDUCED__16750-16788___16801-16857__DOTS_1,no significant pairs
494.ID_1266_left__REDUCED__18797-18886___19016-19083__DOTS_1,no significant pairs
495.ID_1267_left__REDUCED__11511-11570___11648-11710__DOTS_1,no significant pairs
496.ID_1268_left__REDUCED__3227-3299___3308-3364__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
497.ID_1269_left__REDUCED__28292-28371___29097-29153__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
498.ID_126:binLong:19_left_left__REDUCED__11911-11963___12123-12186__DOTS_1,no significant pairs
499.ID_126:binLong:6_left_left__REDUCED__16697-16751___17431-17479__DOTS_1,no significant pairs
5.ID_1000:binLong:10_left_left__REDUCED__18152-18187___18824-18894__DOTS_1,no significant pairs
50.ID_1028:binLong:49_left_left__REDUCED__1814-1870___1899-1947__DOTS_1,no significant pairs
500.ID_126:binShort:2_left_left__REDUCED__28808-28863___28841-28915__DOTS_1,no significant pairs
501.ID_127_left__REDUCED__15884-15933___16021-16080__DOTS_1,no significant pairs
502.ID_1270_left__REDUCED__26194-26249___26337-26377__DOTS_1,no significant pairs
503.ID_1271_left__REDUCED__7034-7102___7154-7181__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
504.ID_1272_left__REDUCED__905-985___1352-1440__DOTS_1,no significant pairs
505.ID_1273_left__REDUCED__26205-26243___26275-26324__DOTS_1,no significant pairs
506.ID_1273:binLong:47_left_left__REDUCED__4377-4425___4780-4828__DOTS_1,no significant pairs
507.ID_1274_left__REDUCED__20162-20236___20780-20806__DOTS_1,no significant pairs
508.ID_1275_left__REDUCED__28471-28535___28699-28773__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
509.ID_1276_left__REDUCED__5056-5116___5141-5193__DOTS_1,no significant pairs
51.ID_1028:binLong:72_left_left__REDUCED__4445-4506___4635-4680__DOTS_1,no significant pairs
510.ID_1277_left__REDUCED__28467-28513___28728-28782__DOTS_1,no significant pairs
511.ID_1278_left__REDUCED__7933-7986___8097-8133__DOTS_1,no significant pairs
512.ID_1279_left__REDUCED__28464-28524___28610-28705__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
513.ID_127:binLong:10_left_left__REDUCED__16067-16139___16553-16610__DOTS_1,no significant pairs
514.ID_127:binLong:24_left_left__REDUCED__11466-11565___11691-11785__DOTS_1,no significant pairs
515.ID_127:binLong:7_left_left__REDUCED__2641-2702___3727-3803__DOTS_1,no significant pairs
516.ID_128_left__REDUCED__18582-18638___21036-21097__DOTS_1,no significant pairs
517.ID_1280_left__REDUCED__28264-28305___29128-29197__DOTS_1,no significant pairs
518.ID_1280:binLong:49_left_left__REDUCED__16096-16133___16190-16254__DOTS_1,no significant pairs
519.ID_1281_left__REDUCED__2917-2970___2969-3025__DOTS_1,no significant pairs
52.ID_1029_left__REDUCED__5655-5718___5699-5743__DOTS_1,no significant pairs
520.ID_1282_left__REDUCED__11467-11512___11699-11763__DOTS_1,no significant pairs
521.ID_1282:binLong:54_left_left__REDUCED__15159-15202___15204-15253__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
522.ID_1283_left__REDUCED__8944-8995___9260-9298__DOTS_1,no significant pairs
523.ID_1283:binLong:28_left_left__REDUCED__727-776___807-857__DOTS_1,no significant pairs
524.ID_1284_left__REDUCED__5710-5756___7499-7547__DOTS_1,no significant pairs
525.ID_1285_left__REDUCED__4442-4504___4606-4658__DOTS_1,no significant pairs
526.ID_1286_left__REDUCED__2682-2729___2730-2778__DOTS_1,no significant pairs
527.ID_1287_left__REDUCED__10328-10370___10424-10477__DOTS_1,no significant pairs
528.ID_1288_left__REDUCED__31-92___509-568__DOTS_1,no significant pairs
529.ID_1289_left__REDUCED__26440-26556___26975-27034__DOTS_1,no significant pairs
53.ID_102:binLong:20_left_left__REDUCED__23687-23745___24245-24308__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
530.ID_1289:binLong:64_left_left__REDUCED__11501-11559___11673-11724__DOTS_1,no significant pairs
531.ID_128:binLong:11_left_left__REDUCED__3694-3749___5663-5735__DOTS_1,no significant pairs
532.ID_128:binLong:12_left_left__REDUCED__18583-18630___21030-21096__DOTS_1,no significant pairs
533.ID_128:binLong:3_left_left__REDUCED__17019-17062___17442-17502__DOTS_1,no significant pairs
534.ID_128:binShort:4_left_left__REDUCED__12419-12496___12434-12505__DOTS_1,no significant pairs
535.ID_129_left__REDUCED__4458-4528___4597-4653__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
536.ID_1290_left__REDUCED__5061-5119___5189-5228__DOTS_1,no significant pairs
537.ID_1291_left__REDUCED__919-981___1349-1457__DOTS_1,no significant pairs
538.ID_1292_left__REDUCED__2786-2863___3625-3698__DOTS_1,no significant pairs
539.ID_1293_left__REDUCED__16433-16508___16551-16615__DOTS_1,no significant pairs
54.ID_102:binLong:7_left_left__REDUCED__2758-2831___3733-3798__DOTS_1,no significant pairs
540.ID_1294_left__REDUCED__25427-25479___25739-25799__DOTS_1,no significant pairs
541.ID_1295_left__REDUCED__18083-18128___18206-18269__DOTS_1,no significant pairs
542.ID_1296_left__REDUCED__4405-4446___4620-4679__DOTS_1,no significant pairs
543.ID_1297_left__REDUCED__3220-3290___3343-3395__DOTS_1,no significant pairs
544.ID_1298_left__REDUCED__15419-15485___17423-17470__DOTS_1,no significant pairs
545.ID_1299_left__REDUCED__9430-9482___9909-9944__DOTS_1,no significant pairs
546.ID_129:binLong:10_left_left__REDUCED__1955-1987___1998-2054__DOTS_1,no significant pairs
547.ID_129:binShort:1_left_left__REDUCED__10325-10390___10365-10428__DOTS_1,no significant pairs
548.ID_129:binShort:3_left_left__REDUCED__17057-17119___17102-17140__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
549.ID_12:binLong:11_left_left__REDUCED__19654-19786___20024-20118__DOTS_1,no significant pairs
55.ID_102:binShort:1_left_left__REDUCED__24168-24221___24206-24250__DOTS_1,no significant pairs
550.ID_12:binLong:15_left_left__REDUCED__2794-2868___3647-3707__DOTS_1,no significant pairs
551.ID_12:binLong:24_left_left__REDUCED__28649-28694___28712-28770__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
552.ID_12:binLong:55_left_left__REDUCED__12892-12989___12951-13025__DOTS_1,no significant pairs
553.ID_12:binLong:9_left_left__REDUCED__27383-27424___27449-27501__DOTS_1,no significant pairs
554.ID_12:binShort:3_left_left__REDUCED__6134-6188___6162-6222__DOTS_1,no significant pairs
555.ID_12:binShort:4_left_left__REDUCED__436-546___503-563__DOTS_1,no significant pairs
556.ID_13_left__REDUCED__11464-11514___11759-11811__DOTS_1,no significant pairs
557.ID_130_left__REDUCED__28465-28520___28718-28775__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
558.ID_1300_left__REDUCED__28297-28341___29087-29128__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
559.ID_1301_left__REDUCED__7037-7114___7128-7180__DOTS_1,no significant pairs
56.ID_102:binShort:3_left_left__REDUCED__1561-1655___1593-1676__DOTS_1,no significant pairs
560.ID_1302_left__REDUCED__13534-13638___14628-14685__DOTS_1,no significant pairs
561.ID_1303_left__REDUCED__10384-10433___10584-10679__DOTS_1,no significant pairs
562.ID_1304_left__REDUCED__10830-10882___10961-11011__DOTS_1,no significant pairs
563.ID_1305_left__REDUCED__7529-7608___8244-8320__DOTS_1,no significant pairs
564.ID_1306_left__REDUCED__18683-18754___19019-19081__DOTS_1,no significant pairs
565.ID_1307_left__REDUCED__6108-6171___6300-6331__DOTS_1,no significant pairs
566.ID_1308_left__REDUCED__1133-1194___1265-1306__DOTS_1,no significant pairs
567.ID_1309_left__REDUCED__1042-1113___1291-1378__DOTS_1,no significant pairs
568.ID_130:binLong:2_left_left__REDUCED__12088-12147___12194-12286__DOTS_1,no significant pairs
569.ID_130:binLong:62_left_left__REDUCED__5948-6006___7340-7375__DOTS_1,no significant pairs
57.ID_103_left__REDUCED__11948-11994___12007-12064__DOTS_1,no significant pairs
570.ID_130:binLong:7_left_left__REDUCED__16095-16149___16566-16620__DOTS_1,no significant pairs
571.ID_130:binLong:8_left_left__REDUCED__20165-20225___20769-20805__DOTS_1,no significant pairs
572.ID_130:binShort:1_left_left__REDUCED__17829-17882___17863-17913__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
573.ID_130:binShort:2_left_left__REDUCED__3413-3484___3436-3504__DOTS_1,no significant pairs
574.ID_130:binShort:3_left_left__REDUCED__13110-13157___13136-13221__DOTS_1,no significant pairs
575.ID_131_left__REDUCED__2725-2795___4320-4360__DOTS_1,no significant pairs
576.ID_1310_left__REDUCED__15055-15107___15717-15773__DOTS_1,no significant pairs
577.ID_1311_left__REDUCED__2797-2857___3626-3701__DOTS_1,no significant pairs
578.ID_1312_left__REDUCED__22892-22942___23023-23087__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
579.ID_1313_left__REDUCED__824-885___1444-1505__DOTS_1,no significant pairs
58.ID_1030_left__REDUCED__646-746___680-747__DOTS_1,no significant pairs
580.ID_1314_left__REDUCED__28656-28705___28727-28777__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
581.ID_1315_left__REDUCED__13532-13589___14635-14675__DOTS_1,no significant pairs
582.ID_1316_left__REDUCED__28443-28506___28637-28707__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
583.ID_1316:binLong:33_left_left__REDUCED__1118-1178___1265-1319__DOTS_1,no significant pairs
584.ID_1317_left__REDUCED__28322-28370___28996-29084__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
585.ID_1318_left__REDUCED__13519-13587___14680-14714__DOTS_1,no significant pairs
586.ID_1318:binLong:34_left_left__REDUCED__17453-17489___17529-17588__DOTS_1,no significant pairs
587.ID_1319_left__REDUCED__19683-19777___20067-20114__DOTS_1,no significant pairs
588.ID_131:binLong:18_left_left__REDUCED__10396-10456___10578-10643__DOTS_1,no significant pairs
589.ID_131:binLong:27_left_left__REDUCED__16665-16733___17416-17475__DOTS_1,no significant pairs
59.ID_1031_left__REDUCED__29046-29129___29109-29153__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
590.ID_131:binLong:55_left_left__REDUCED__832-890___1371-1444__DOTS_1,no significant pairs
591.ID_131:binShort:1_left_left__REDUCED__2685-2776___2725-2784__DOTS_1,no significant pairs
592.ID_131:binShort:3_left_left__REDUCED__24025-24089___24066-24110__DOTS_1,no significant pairs
593.ID_131:binShort:4_left_left__REDUCED__2719-2774___2764-2820__DOTS_1,no significant pairs
594.ID_132_left__REDUCED__2920-2977___3098-3142__DOTS_1,no significant pairs
595.ID_1320_left__REDUCED__19833-19902___20062-20116__DOTS_1,no significant pairs
596.ID_1321_left__REDUCED__4424-4467___4600-4674__DOTS_1,no significant pairs
597.ID_1322_left__REDUCED__28412-28479___28826-28930__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
598.ID_1323_left__REDUCED__17105-17153___17204-17274__DOTS_1,no significant pairs
599.ID_1324_left__REDUCED__2915-2971___3027-3063__DOTS_1,no significant pairs
6.ID_1000:binLong:38_left_left__REDUCED__14015-14100___14121-14180__DOTS_1,no significant pairs
60.ID_1032_left__REDUCED__16764-16817___16807-16858__DOTS_1,no significant pairs
600.ID_1325_left__REDUCED__11276-11356___12006-12077__DOTS_1,no significant pairs
601.ID_1326_left__REDUCED__28645-28707___28756-28808__DOTS_1,no significant pairs
602.ID_1327_left__REDUCED__8796-8862___9981-10026__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
603.ID_1328_left__REDUCED__14032-14088___14213-14269__DOTS_1,no significant pairs
604.ID_1329_left__REDUCED__9803-9850___9870-9935__DOTS_1,no significant pairs
605.ID_132:binLong:14_left_left__REDUCED__15147-15206___15689-15748__DOTS_1,no significant pairs
606.ID_132:binLong:4_left_left__REDUCED__14956-15029___15059-15103__DOTS_1,no significant pairs
607.ID_132:binLong:7_left_left__REDUCED__5183-5280___5595-5663__DOTS_1,no significant pairs
608.ID_132:binLong:9_left_left__REDUCED__18581-18642___21038-21095__DOTS_1,no significant pairs
609.ID_133_left__REDUCED__13546-13600___14524-14628__DOTS_1,no significant pairs
61.ID_1033_left__REDUCED__1389-1431___1456-1501__DOTS_1,no significant pairs
610.ID_1330_left__REDUCED__15878-15940___15972-16046__DOTS_1,no significant pairs
611.ID_1331_left__REDUCED__28443-28508___28820-28930__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
612.ID_1332_left__REDUCED__4453-4516___4620-4674__DOTS_1,no significant pairs
613.ID_1333_left__REDUCED__8795-8859___9982-10035__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
614.ID_1334_left__REDUCED__6903-6950___7161-7228__DOTS_1,no significant pairs
615.ID_1335_left__REDUCED__4148-4202___4216-4261__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
